"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"1190",98.8,1711.5,2120,162.5,100,28.4,8,787,31,26,70,70,93,28.2,"Low"
"1191",98.8,1730,2120,161,100,28.15,8,803,35,28,70,70,93,28.2,"Low"
"1192",98.8,1677,2120,159,100,29,8,776,24,17,70,70,95,28.2,"Low"
"1193",98.8,1641,2120,159,100,29.7,7.5,749,19,15,70,70,95,28.2,"Low"
"1194",52.8,1814.5,1493.5,118.5,53,1.8,3.5,117,2412,2560,70,70,94,28.2,"Low"
"1195",61.6,1816,1651,83.5,66,9.85,0,0,2763,2962,70,70,96,28.2,"Low"
"1196",99.2,2127.5,2120,89.5,100,20.3,0.5,42,78,100,70,70,96,28.1,"Low"
"1197",99.2,1861.5,2120,139.5,100,26.15,0.5,103,98,107,70,70,96,28.1,"Low"
"1198",99.2,2117,2120,142.5,86,21.4,4,375,88,73,70,70,97,28.2,"Low"
"1199",99.2,2090.5,2120,80,41,18.05,4.5,395,49,48,70,70,96,28.2,"Low"
"1200",99.2,1910,2120,119.5,100,25.3,5,549,55,51,70,70,96,28.2,"Low"
"1201",0,800.5,800,1.5,8,35.65,0,0,44,51,83,83,70,28.4,"Low"
"1202",0,800,800,1.5,8,35.65,0,0,43,55,83,83,70,28.4,"Low"
"1203",0,801,800,1.5,8,35.65,0,0,43,54,83,83,70,28.4,"Low"
"1204",0,800,800,1.5,8,35.65,0,0,46,54,83,83,70,28.3,"Low"
"1205",0,800,800,2,8,35.65,0,0,43,53,83,83,70,28.4,"Low"
"1206",0,799.5,800,1.5,8,35.75,0,0,40,50,83,83,70,28.3,"Low"
"1207",0,799.5,800,2,8,35.75,0,0,42,53,83,83,70,28.4,"Low"
"1208",0,799.5,800,2,8,35.75,0,0,42,52,83,83,70,28.4,"Low"
"1209",0,800.5,800,2,8,35.65,0,0,40,49,83,83,70,28.3,"Low"
"1210",0,800,800,2.5,8,35.75,0,0,43,51,83,83,70,28.4,"Low"
"1211",0,800,800,2.5,8,35.65,0,0,42,52,83,83,70,28.4,"Low"
"1212",0,800.5,800,2,8,35.65,0,0,42,53,83,83,70,28.4,"Low"
"1213",0,800.5,800,2,8,35.65,0,0,39,53,83,83,70,28.4,"Low"
"1214",0,801,800,0.5,8,35.65,0,0,41,52,83,83,70,28.4,"Low"
"1215",0,800,800,1.5,8,35.65,0,0,41,53,83,83,70,28.4,"Low"
"1216",0,800,800,2,8,35.65,0,0,37,51,83,83,70,28.4,"Low"
"1217",0,799.5,800,1.5,8,35.65,0,0,36,52,83,83,70,28.4,"Low"
"1218",0,800,800,1.5,8,35.65,0,0,39,48,83,83,70,28.4,"Low"
"1219",0,800.5,800,1.5,8,35.65,0,0,42,52,83,83,70,28.4,"Low"
"1220",0,799.5,800,1.5,8,35.75,0,0,45,52,83,83,70,28.2,"Low"
"1221",0,801,800,1.5,9,36,0,0,43,55,83,83,70,27.7,"Low"
"1222",79.6,1483.5,1894.5,13.5,61,28.4,0,0,36,49,83,83,70,28,"Low"
"1223",97.6,2021,2088.5,46,74,16.4,0,9,38,49,83,83,70,28.1,"Low"
"1224",99.2,1932.5,2120,89,100,25.05,2.5,272,38,48,83,83,70,28.1,"Low"
"1225",99.6,2141.5,2120,59,25,13.55,3,311,34,46,83,83,70,28.2,"Low"
"1226",99.6,2047,2120,94,100,23.3,5,534,31,38,82,82,70,28.1,"Low"
"1227",99.6,2182,2120,105,79,16.25,5.5,598,32,50,82,82,70,27.9,"Low"
"1228",99.6,1791,2120,128.5,100,27.2,8,819,35,48,82,82,70,28.1,"Low"
"1229",99.6,1899.5,2120,133,100,25.4,8.5,886,38,50,82,82,70,28.2,"Low"
"1230",94,2020.5,2120,63,84,23.15,9.5,948,35,45,81,81,70,28.1,"Low"
"1231",95.2,2122.5,2120,92,79,20.2,10,958,33,48,81,81,70,28.2,"Low"
"1232",91.6,1848,2120,122.5,100,26.25,11,1096,39,50,81,81,70,28.2,"Low"
"1233",91.6,1580.5,2120,135.5,100,30.75,11.5,1146,35,51,81,81,70,28.2,"Low"
"1234",88.4,1797,2120,139.5,100,27.1,14.5,1463,38,50,81,81,70,28.1,"Low"
"1235",87.6,1851.5,2120,144,100,26.25,15,1516,36,45,81,81,70,28.2,"Low"
"1236",81.6,1960,1972,141.5,100,23.75,16,1599,171,345,81,81,70,28.2,"Low"
"1237",60.4,1714,1625.5,61,0,0.35,16,1575,127,252,81,81,70,28.2,"Low"
"1238",66,1663,1733,22.5,31,19.5,15,1445,120,183,81,81,70,28.2,"Low"
"1239",73.2,1848,1860,32.5,43,18.05,15,1486,114,211,81,81,73,28.2,"Low"
"1240",72.8,1827.5,1852.5,57,57,22.1,15,1487,105,152,81,81,73,28.2,"Low"
"1241",72.4,1841,1848,61.5,56,21.85,15,1506,255,353,81,81,73,28.2,"Low"
"1242",68,1755.5,1769.5,25,25,11.9,14.5,1393,707,945,81,81,72,28.2,"Low"
"1243",68,1762,1765.5,23,29,13.9,10,924,1697,1888,81,81,76,28.2,"Low"
"1244",60.8,1681,1634.5,21,19,6.05,6.5,583,1272,1443,81,81,78,28.2,"Low"
"1245",98.8,1846.5,2120,34,79,25.05,6,576,113,132,81,81,80,28.2,"Low"
"1246",99.2,1275.5,2120,126,100,39.05,5,304,68,39,81,81,67,28.2,"Low"
"1247",98,1560,2120,141.5,100,31.25,1.5,116,15,15,81,81,70,28.2,"Low"
"1248",41.2,1392,1271,102,100,26.95,0,0,31,35,80,80,70,28.2,"Low"
"1249",45.6,1263.5,1362,56,57,35.65,0,0,31,38,80,80,70,28.2,"Low"
"1250",99.6,1708,2120,91.5,100,28.5,0.5,68,42,44,80,80,70,28.2,"Low"
"1251",99.6,1410,1808,125.5,100,34.9,0,0,29,35,80,80,70,28.1,"Low"
"1252",99.6,1438.5,1870,124,100,34.1,0,0,29,32,80,80,70,28.1,"Low"
"1253",99.6,1622.5,2092,133,100,30.05,0.5,56,36,38,80,80,70,28.2,"Low"
"1254",99.6,1521.5,1767,138,100,32.2,0,0,32,34,80,80,70,28.2,"Low"
"1255",99.6,1724,1931,145,100,28.05,0.5,39,5,6,80,80,70,28.2,"Low"
"1256",99.6,1665,2048,147,100,29.35,0.5,71,20,26,81,81,70,28.2,"Low"
"1257",99.6,1713.5,2120,146.5,100,28.5,1,96,14,21,81,81,70,28.2,"Low"
"1258",99.6,1682.5,2120,151.5,100,29,0,35,26,26,81,81,70,28.2,"Low"
"1259",99.6,1835,2120,128,100,31.45,1,0,2682,2939,81,81,72,28.2,"Low"
"1260",95.6,1540.5,2120,145.5,100,31.7,0,0,97,122,81,81,73,28.2,"Low"
"1261",63.2,1428.5,1637.5,137,100,34.3,0.5,68,80,26,81,81,73,28.1,"Low"
"1262",87.6,1937,2120,134.5,100,25.05,0.5,38,15,23,81,81,72,28.2,"Low"
"1263",28.8,1625.5,974,111.5,65,0,1,47,3472,3693,81,81,74,28.2,"Low"
"1264",41.2,1291,1255,26.5,0,8.55,0,0,3136,3320,81,81,73,28.2,"Low"
"1265",43.2,1335.5,1305.5,18.5,20,12.35,0,0,3106,3284,81,81,73,28.2,"Low"
"1266",38.4,1111,1213,11.5,14,18.9,0,0,2676,2863,81,81,73,28.2,"Low"
"1267",2.4,694.5,800,5.5,8,49.15,0,0,2651,2840,82,82,73,27.2,"Low"
"1268",17.6,814,830.5,3,12,37.9,0,0,2649,2833,82,82,73,27.7,"Low"
"1269",14,815.5,800,3.5,9,34.7,0,0,2650,2835,82,82,73,28.2,"Low"
"1270",16.8,811,814,2.5,10,36.2,0,0,2651,2836,82,82,72,28.2,"Low"
"1271",4,815.5,800,3,8,33.95,0,0,2654,2840,82,82,73,28.2,"Low"
"1272",6.4,798.5,800,2.5,9,37.05,0,0,2656,2846,83,83,73,28.2,"Low"
"1273",8.4,799.5,800,2.5,9,36.95,0,0,2659,2845,83,83,72,28.2,"Low"
"1274",12.4,800.5,800,2,9,36.7,0,0,2660,2844,83,83,72,28.2,"Low"
"1275",14.4,801,800,2,9,36.6,0,0,2659,2846,83,83,73,28.2,"Low"
"1276",15.6,801.5,800,2,9,36.6,0,0,2663,2846,83,83,73,28.2,"Low"
"1277",93.6,1426,2120,9.5,59,30.75,0,0,2982,2846,83,83,73,28.2,"Low"
"1278",97.2,1853,2120,39,86,24.95,0,72,101,126,83,83,73,28.2,"Low"
"1279",99.6,1609,2120,80.5,100,30.05,1.5,185,106,122,83,83,73,28.2,"Low"
"1280",99.6,2100,2120,136.5,84,21.95,4,384,15,23,83,83,75,28.2,"Low"
"1281",37.2,1348.5,1195.5,57.5,18,11.9,4,386,326,382,82,82,75,28.2,"Low"
"1282",38,1273.5,1211.5,27.5,10,10.35,3.5,346,558,1170,82,82,74,28.2,"Low"
"1283",97.6,1549,2120,25,49,29.7,1,77,105,135,82,82,75,28.2,"Low"
"1284",99.2,2146,2120,77,60,15.8,3,291,20,30,82,82,70,28.2,"Low"
"1285",99.6,1983.5,2120,106,100,24.6,4.5,479,21,26,82,82,70,28.2,"Low"
"1286",99.6,2115,2120,122,92,21.75,5.5,554,18,26,82,82,70,28.2,"Low"
"1287",80,1831,1974.5,136.5,100,26.15,7,736,22,27,82,82,70,28.2,"Low"
"1288",84.4,2027.5,2065.5,144.5,100,23.65,9.5,934,14,21,82,82,70,28.1,"Low"
"1289",99.6,2186,2120,125,92,17.1,10,977,27,29,82,82,70,28.1,"Low"
"1290",99.6,1890,2120,136.5,100,25.55,10.5,1078,24,26,82,82,70,28.2,"Low"
"1291",99.6,1506,2120,149,100,32.4,11.5,1164,24,25,82,82,73,28.2,"Low"
"1292",18,1424.5,867.5,65,0,0,12.5,1196,1903,2147,82,82,70,28.2,"Low"
"1293",47.2,1407,1400.5,32,17,8.65,11.5,1157,142,210,82,82,72,28.2,"Low"
"1294",85.2,1557.5,1924.5,63.5,89,27.55,12,1240,106,135,82,82,75,28.2,"Low"
"1295",82,1648.5,2031,134.5,100,29.55,13.5,1350,18,25,82,82,74,28.2,"Low"
"1296",64,1798.5,1678,80.5,44,19.85,13,1293,1338,1553,81,81,75,28.1,"Low"
"1297",76.4,1833,1922.5,62.5,64,23.3,12.5,1206,118,196,81,81,75,28.2,"Low"
"1298",86,1838.5,2085,119,100,26.35,13,1296,105,145,81,81,75,28.2,"Low"
"1299",80.8,2112,1997,122.5,43,13.55,13,1284,108,143,81,81,75,28.2,"Low"
"1300",78.4,1838.5,1963,90,74,24.95,13.5,1348,167,226,81,81,74,28.2,"Low"
"1301",99.2,1828.5,2120,121.5,100,26.6,5,507,23,10,59,59,97,28.2,"Low"
"1302",99.2,2104.5,2120,128.5,96,22.2,6.5,632,28,20,59,59,97,28.2,"Low"
"1303",99.2,1980.5,2120,122.5,99,24.35,7,731,28,21,59,59,97,28.2,"Low"
"1304",99.2,1630.5,2120,132.5,100,29.95,9.5,937,24,13,59,59,97,28.2,"Low"
"1305",99.2,1694,2120,133,100,28.75,10,974,26,18,59,59,97,28.2,"Low"
"1306",99.2,1806.5,2120,137.5,100,26.85,10.5,1038,30,18,59,59,97,28.2,"Low"
"1307",99.2,1953.5,2120,135,100,24.8,11.5,1121,42,32,59,59,97,28.2,"Low"
"1308",99.2,2018.5,2120,138.5,100,24,11.5,1152,36,32,59,59,97,28.2,"Low"
"1309",99.2,2039,2120,144.5,100,23.75,12,1166,22,15,59,59,97,28.1,"Low"
"1310",99.2,2114,2120,142,98,22.7,12,1200,31,21,59,59,97,28.2,"Low"
"1311",99.2,2121.5,2120,132.5,96,22.35,12.5,1215,33,24,59,59,97,28.2,"Low"
"1312",99.2,2122,2120,137.5,100,22.35,12.5,1213,37,28,59,59,97,28.1,"Low"
"1313",99.2,2129.5,2120,131,96,21.95,12.5,1221,37,33,59,59,97,28.2,"Low"
"1314",99.2,2114,2120,138,100,22.55,12,1210,34,27,59,59,97,28.1,"Low"
"1315",99.2,2133,2120,133,100,21.85,12.5,1222,31,21,59,59,97,28.2,"Low"
"1316",97.2,2121.5,2120,129,91,22.1,12.5,1213,259,350,59,59,97,28.1,"Low"
"1317",30.8,1126,1086.5,23,0,0,7,661,1838,2019,59,59,96,28.2,"Low"
"1318",91.6,1720,2120,32,76,26.6,2,155,1782,1924,59,59,96,28.2,"Low"
"1319",97.6,2092,2120,59,82,20.45,0.5,0,106,122,59,59,95,28.2,"Low"
"1320",99.2,1775.5,2120,126.5,100,27.45,2.5,307,113,122,59,59,95,28.2,"Low"
"1321",99.2,1844,2120,144,100,26.35,6,635,47,25,59,59,94,28.2,"Low"
"1322",32.8,1546.5,1117.5,86,0,0,7,721,31,21,59,59,95,28.2,"Low"
"1323",49.6,1453.5,1438,34,0,4.05,7,655,31,26,59,59,96,28.2,"Low"
"1324",74,1955,1877.5,27,29,0,5.5,501,40,32,59,59,96,28.2,"Low"
"1325",80.4,1944.5,1999,65,72,22.8,5,507,18,10,59,59,96,28.2,"Low"
"1326",81.2,2032.5,2012.5,83,65,19.25,5.5,525,33,28,60,60,96,28.2,"Low"
"1327",81.6,2019.5,2020,51,37,16.25,5.5,523,31,27,60,60,97,28.2,"Low"
"1328",82,2007.5,2024,50,40,17.95,5.5,518,34,29,60,60,96,28.2,"Low"
"1329",82.4,2030,2032,55.5,46,17.8,5.5,521,31,30,60,60,97,28.2,"Low"
"1330",82.4,2026,2032,59,48,18.3,5.5,522,37,26,60,60,96,28.2,"Low"
"1331",82.4,2022,2032,73,59,19.85,5.5,522,37,27,60,60,96,28.2,"Low"
"1332",83.2,2051,2051.5,84,62,19.95,5.5,530,35,32,60,60,96,28.2,"Low"
"1333",83.6,2054.5,2056.5,76,57,19.35,5.5,532,36,28,60,60,97,28.2,"Low"
"1334",83.6,2047,2060.5,74,55,19.7,5.5,528,30,28,60,60,97,28.2,"Low"
"1335",84,2061,2060.5,71.5,59,18.3,5.5,532,30,25,60,60,96,28.1,"Low"
"1336",84,2044.5,2067.5,74.5,58,20.55,5.5,534,29,27,60,60,96,28.2,"Low"
"1337",84.4,2076.5,2073.5,81,58,19,5.5,537,33,28,60,60,96,28.2,"Low"
"1338",84.4,2070,2074,67.5,51,18.65,5.5,534,30,30,60,60,96,28.1,"Low"
"1339",84.4,2067,2074,70.5,56,19.1,5.5,534,32,29,60,60,97,28.2,"Low"
"1340",84.8,2087,2076,68.5,50,17.45,5.5,538,31,26,60,60,97,28.1,"Low"
"1341",84.8,2076.5,2076.5,64,51,17.7,5.5,536,32,31,60,60,96,28.2,"Low"
"1342",84.8,2074.5,2079,73,57,18.75,5.5,536,35,32,60,60,96,28.2,"Low"
"1343",84.8,2070,2081.5,75,56,19.5,5.5,536,33,27,60,60,97,28.2,"Low"
"1344",85.6,2091,2095.5,82,60,19.25,5.5,539,32,27,60,60,96,28.1,"Low"
"1345",85.6,2102.5,2096,84,60,18.65,5.5,544,34,29,60,60,96,28.1,"Low"
"1346",85.6,2103.5,2096,78,56,18.15,5.5,543,31,27,60,60,96,28.2,"Low"
"1347",90,2146,2120,104.5,75,19,5.5,554,35,30,60,60,96,28.1,"Low"
"1348",90,2123,2120,102.5,74,20.2,5.5,550,31,21,60,60,96,28.2,"Low"
"1349",91.2,2135,2120,102.5,66,19.1,5.5,550,32,28,60,60,96,28.1,"Low"
"1350",90.8,2137.5,2120,97,65,18.65,5.5,550,34,27,60,60,96,28.1,"Low"
"1351",90.8,2110.5,2120,81,60,19.25,5.5,547,36,30,60,60,96,28.2,"Low"
"1352",91.2,2115.5,2120,80.5,58,18.9,5.5,549,36,29,60,60,96,28.2,"Low"
"1353",90.8,2115.5,2120,83.5,62,19,5.5,546,32,31,60,60,97,28.2,"Low"
"1354",90.8,2106,2120,82.5,58,19.5,5.5,546,222,345,61,61,96,28.2,"Low"
"1355",65.6,1607,1722,31,20,11.3,4.5,407,1751,1906,61,61,96,28.2,"Low"
"1356",79.6,1742,1986,31,52,25.55,2.5,181,1767,1948,61,61,97,28.2,"Low"
"1357",99.6,1915.5,2120,104,100,25.2,0.5,125,106,120,61,61,97,28.2,"Low"
"1358",99.6,1776.5,2120,142.5,100,27.3,4,402,97,94,61,61,97,28.1,"Low"
"1359",99.6,1694,2120,147.5,100,27.9,4.5,507,81,32,61,61,97,28.2,"Low"
"1360",99.6,1990,2120,142,100,24.35,6.5,648,15,10,61,61,97,28.2,"Low"
"1361",99.6,2129.5,2120,116.5,78,20.8,7,682,21,10,61,61,97,28.1,"Low"
"1362",99.6,2113.5,2120,115,80,21.4,7,679,15,11,61,61,97,28.2,"Low"
"1363",99.6,2126.5,2120,117.5,78,20.8,7,685,15,13,61,61,97,28.2,"Low"
"1364",99.6,2131,2120,117,77,20.45,7,684,19,15,61,61,97,28.2,"Low"
"1365",99.6,2113.5,2120,115.5,74,21.25,7,677,15,10,61,61,97,28.2,"Low"
"1366",99.6,2132.5,2120,119,84,20.55,7,687,15,9,61,61,97,28.1,"Low"
"1367",94.4,2130.5,2114,111.5,75,20.05,7,673,479,524,61,61,97,28.2,"Low"
"1368",54.8,1540,1539.5,54,0,0,6,514,1923,2739,61,61,97,28.1,"Low"
"1369",76.4,1871,1924,48.5,68,22.55,1.5,95,1008,1187,61,61,97,28.2,"Low"
"1370",81.6,1788,2018,75,67,27.3,0.5,114,117,123,61,61,96,28.2,"Low"
"1371",55.2,1695.5,1537,115,66,23.85,4.5,444,111,156,61,61,95,28.2,"Low"
"1372",70.4,1717.5,1814.5,58,45,24.95,4.5,444,165,246,61,61,96,28.2,"Low"
"1373",83.6,1754.5,2057,122,100,27.65,4.5,440,249,414,61,61,96,28.2,"Low"
"1374",100,2091,2120,133,88,22.8,0,0,1841,2022,61,61,96,28.2,"Low"
"1375",68,1683,1780,95.5,32,16.4,0,0,1151,1223,61,61,97,28.2,"Low"
"1376",83.6,1538.5,2056,128.5,100,31.6,0.5,0,365,553,61,61,97,28.2,"Low"
"1377",88,1432.5,2120,130,100,34.3,0,0,546,728,61,61,97,28.1,"Low"
"1378",88.8,1440.5,2120,128,100,34.3,0,0,651,839,61,61,97,28.2,"Low"
"1379",92,1750,2120,129,100,27.9,0.5,0,1251,1431,61,61,97,28.2,"Low"
"1380",91.6,2090,2120,139.5,94,22.9,0,0,1223,1398,61,61,97,28.2,"Low"
"1381",94.8,2053,2120,123.5,100,23.65,0,0,1273,1450,61,61,97,28.2,"Low"
"1382",98.8,2137.5,2120,100,53,18.65,0.5,65,99,110,61,61,97,28.2,"Low"
"1383",98,1784.5,2120,126,100,27.2,1.5,214,99,115,61,61,97,28.1,"Low"
"1384",99.2,1862,2120,145.5,100,26,5,529,15,9,62,62,97,28.2,"Low"
"1385",78.4,1945,1960.5,98.5,54,21.25,5,446,2568,2801,62,62,97,28.2,"Low"
"1386",86.4,2117,2105.5,107,73,20.45,3,193,1746,1923,62,62,97,28.2,"Low"
"1387",74,1783,1877.5,137.5,86,27.3,4.5,467,113,113,62,62,94,28.2,"Low"
"1388",46.8,1841.5,1366.5,115.5,12,0,5,464,103,90,62,62,95,28.2,"Low"
"1389",77.2,1537,1953,49,59,30.9,4,397,46,42,63,63,96,28.2,"Low"
"1390",92.4,1561,2120,75,92,31.25,4,412,39,33,63,63,96,28.1,"Low"
"1391",96,1386.5,2120,125.5,100,35.65,0,0,33,28,63,63,97,28.2,"Low"
"1392",96.8,1388.5,2120,126.5,100,35.5,0,0,26,22,63,63,96,28.2,"Low"
"1393",97.2,1474,2120,129,100,33.25,0.5,9,26,16,63,63,96,28.2,"Low"
"1394",97.2,1536,2120,135,100,31.85,0.5,92,21,15,63,63,96,28.2,"Low"
"1395",99.2,1590.5,2120,138.5,100,30.65,1,102,390,478,63,63,97,28.2,"Low"
"1396",72.4,1797.5,1851.5,112.5,71,25.05,0,0,1771,1957,63,63,96,28.2,"Low"
"1397",80.8,2056,2004,90,44,16.25,0,0,1479,1659,63,63,97,28.2,"Low"
"1398",81.6,1845.5,2023.5,77,49,25.05,0,0,1484,1654,63,63,96,28.2,"Low"
"1399",87.6,2129,2120,130,80,20.9,0,0,1502,1677,63,63,96,28.2,"Low"
"1400",92,2179.5,2120,141.5,98,19,0,0,1406,1596,63,63,96,28.2,"Low"
"1401",99.6,1857.5,2120,159,100,26.15,9,882,14,7,89,89,29,28.2,"Low"
"1402",99.6,1813,2120,160.5,100,26.85,8.5,839,0,0,89,89,33,28.2,"Low"
"1403",99.6,2146.5,2120,149,90,19.85,6.5,522,2243,2489,89,89,32,28.1,"Low"
"1404",99.6,1930,2120,79,67,24.95,2,160,108,126,89,89,35,28.1,"Low"
"1405",97.2,2129.5,2120,140.5,78,20.45,4,380,39,36,89,89,34,28.2,"Low"
"1406",99.6,1827,2120,153,100,26.6,5.5,577,64,62,89,89,35,28.2,"Low"
"1407",99.6,1758.5,2120,145,85,27.65,8.5,848,54,44,89,89,34,28.2,"Low"
"1408",92.4,2027.5,2120,156.5,100,23.75,11.5,1176,41,42,89,89,35,28.2,"Low"
"1409",99.6,2131.5,2120,115.5,61,18.9,10.5,1050,109,225,89,89,28,28.2,"Low"
"1410",99.2,1954,2120,158.5,100,24.8,11.5,1136,47,41,89,89,28,28.2,"Low"
"1411",99.6,2130,2120,87.5,49,17,10,941,1755,1959,89,89,35,28.2,"Low"
"1412",99.6,1823,2120,136.5,100,26.6,7,729,118,203,89,89,39,28.2,"Low"
"1413",99.6,1740.5,2120,158.5,100,28.05,10,985,91,261,89,89,39,28.2,"Low"
"1414",99.6,1846.5,2120,161.5,100,26.25,10.5,1059,53,48,89,89,36,28.2,"Low"
"1415",99.2,1928.5,2120,156.5,100,25.05,11,1109,45,36,89,89,35,28.1,"Low"
"1416",99.2,2048,2120,161.5,99,23.65,12,1157,46,43,89,89,36,28.2,"Low"
"1417",99.6,2075.5,2120,158.5,98,23.15,12,1167,53,41,89,89,37,28.2,"Low"
"1418",98.4,2064.5,2120,162,100,23.5,12,1174,42,37,89,89,37,28.2,"Low"
"1419",99.2,2094.5,2120,163,100,23.05,12,1192,49,42,88,88,36,28.2,"Low"
"1420",98.8,2091,2120,160.5,100,23.05,12,1196,40,38,88,88,37,28.2,"Low"
"1421",99.6,2083.5,2120,158,100,23.15,12,1191,45,37,88,88,36,28.2,"Low"
"1422",78.8,2105,1957,97,46,0,11.5,1110,1497,1913,88,88,36,28.2,"Low"
"1423",82.4,2021.5,2047.5,85.5,72,20.8,1.5,84,2884,2861,88,88,31,28.1,"Low"
"1424",99.6,2127.5,2120,131,70,19.85,3,287,110,114,88,88,31,28.2,"Low"
"1425",99.6,1941.5,2120,89.5,45,24.95,4,405,39,47,88,88,32,28.2,"Low"
"1426",99.6,1970,2120,146.5,94,24.6,6,587,63,55,88,88,31,28.2,"Low"
"1427",99.6,1742.5,2120,147,100,28.05,0,43,36,45,88,88,33,28.2,"Low"
"1428",99.6,1472,2120,149.5,100,33.15,0.5,43,33,30,88,88,35,28.2,"Low"
"1429",99.6,1532.5,2120,147,100,31.95,0.5,70,31,27,88,88,33,28.2,"Low"
"1430",99.6,1563.5,2120,150.5,100,31.25,0.5,55,26,24,88,88,32,28.2,"Low"
"1431",83.6,1462,2056,142,100,33.75,0.5,92,25,22,88,88,33,28.1,"Low"
"1432",73.6,1514,1874.5,143.5,100,32.2,0,38,27,23,88,88,33,28.2,"Low"
"1433",99.6,1576,2120,145,100,31,1,115,16,16,88,88,35,28.2,"Low"
"1434",99.2,2152,2120,143.5,82,19.7,0,0,3176,3349,88,88,32,28.1,"Low"
"1435",88.8,1819,2120,155,100,26.7,3,299,98,101,88,88,33,28.2,"Low"
"1436",99.6,2009,2120,127,99,24.1,4.5,455,14,10,89,89,33,28.1,"Low"
"1437",68.8,1902.5,1798.5,97,53,11.75,3.5,299,4066,4260,89,89,32,28.2,"Low"
"1438",99.6,1881.5,2120,136.5,100,25.75,2.5,261,107,115,89,89,33,28.2,"Low"
"1439",99.6,1899.5,2120,72.5,87,24.95,3.5,348,22,19,89,89,32,28.2,"Low"
"1440",98.8,1944,2120,136,52,24.95,6.5,670,22,17,89,89,33,28.2,"Low"
"1441",99.6,1930.5,2120,156,100,24.95,9,901,18,15,89,89,32,28.1,"Low"
"1442",99.2,1872,2120,149.5,100,25.75,10.5,1057,23,15,89,89,35,28.2,"Low"
"1443",84,1615,2064.5,153.5,100,30.15,13,1298,19,14,89,89,35,28.2,"Low"
"1444",98.8,1826,2120,162.5,100,26.6,15,1502,13,8,89,89,34,28.2,"Low"
"1445",95.6,1866,2120,79,65,24.35,15.5,1534,17,14,89,89,35,28.2,"Low"
"1446",93.2,2051,2120,156.5,99,23.5,17,1685,14,13,89,89,35,28.2,"Low"
"1447",95.2,2166.5,2120,88,67,14.95,16,1575,928,1064,89,89,35,28.1,"Low"
"1448",99.2,2099,2120,77.5,69,19.5,13,1239,2087,2306,89,89,36,28.2,"Low"
"1449",99.6,1736,2120,150.5,100,28.05,5.5,567,103,121,89,89,31,28.2,"Low"
"1450",99.6,1527.5,2120,151.5,100,31.95,7,709,21,15,89,89,34,28.2,"Low"
"1451",98.4,1872.5,2120,158.5,100,25.9,8.5,866,19,14,89,89,36,28.1,"Low"
"1452",99.6,2006.5,2120,158.5,100,24.1,9.5,918,19,12,89,89,36,28.2,"Low"
"1453",99.6,2024,2120,159,100,24.6,9,903,10,9,89,89,31,28.1,"Low"
"1454",98.8,1848,2120,162,100,26.25,8.5,856,9,5,88,88,31,28.2,"Low"
"1455",99.2,1826,2120,163.5,100,26.6,8.5,834,501,481,88,88,32,28.2,"Low"
"1456",99.2,1874,2120,160.5,100,25.9,7,661,113,153,88,88,32,28.1,"Low"
"1457",66,2076,1695,120,0,0,3.5,240,1827,2048,88,88,36,28.2,"Low"
"1458",99.6,2024.5,2120,104.5,66,23.4,1.5,252,98,113,88,88,36,28.2,"Low"
"1459",99.6,1906,2120,149.5,100,25.4,5,531,41,36,88,88,36,28.2,"Low"
"1460",99.6,1889,2120,148.5,100,25.55,8.5,874,46,38,88,88,36,28.2,"Low"
"1461",98,1952,2120,158,100,24.8,11,1113,45,44,88,88,36,28.2,"Low"
"1462",99.6,2038,2120,86.5,43,22.45,11,1073,412,758,88,88,30,28.2,"Low"
"1463",99.6,2040.5,2120,145.5,100,23.75,10.5,1063,118,133,88,88,27,28.1,"Low"
"1464",98.8,2030.5,2120,155.5,100,23.85,11.5,1143,555,547,89,89,32,28.2,"Low"
"1465",99.6,1838,2120,146.5,100,26.35,8,796,136,250,89,89,38,28.2,"Low"
"1466",99.6,1757,2120,161.5,100,27.65,10,1039,70,124,89,89,38,28.2,"Low"
"1467",99.6,1953.5,2120,156,100,24.8,11.5,1126,42,33,89,89,36,28.2,"Low"
"1468",99.6,2064,2120,156.5,100,23.4,12,1181,40,34,89,89,36,28.2,"Low"
"1469",99.6,1823.5,2120,152.5,100,26.6,12,1190,42,37,89,89,35,28.2,"Low"
"1470",99.6,1842,2120,160,100,26.35,13,1269,38,29,89,89,35,28.1,"Low"
"1471",99.6,1837,2120,157.5,100,26.35,13,1294,45,32,89,89,35,28.2,"Low"
"1472",99.6,1848,2120,158.5,100,26.25,13.5,1324,41,33,88,88,35,28.2,"Low"
"1473",99.2,1852,2120,157.5,100,26.15,13.5,1350,43,40,88,88,34,28.2,"Low"
"1474",94.4,1853.5,2120,156,100,26.15,14,1366,248,344,88,88,35,28.2,"Low"
"1475",66,1758,1727,48,6,0.1,9.5,875,1947,2144,88,88,34,28.2,"Low"
"1476",99.6,2158.5,2120,66,40,13.2,0,0,108,128,88,88,27,28.2,"Low"
